id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
9774,172,9/3/2013 13:43,Market at 10th,67,9/3/2013 13:45,Civic Center BART (7th at Market),72,591,Subscriber,94122
9775,2674,9/3/2013 13:42,Mechanics Plaza (Market at Battery),75,9/3/2013 14:27,Embarcadero at Sansome,60,528,Customer,10060
9777,205,9/3/2013 13:43,Post at Kearney,47,9/3/2013 13:47,Beale at Market,56,339,Subscriber,94110
9780,14456,9/3/2013 13:45,Steuart at Market,74,9/3/2013 17:46,Steuart at Market,74,413,Customer,1325
9781,14443,9/3/2013 13:45,Steuart at Market,74,9/3/2013 17:46,Steuart at Market,74,582,Customer,1325
9783,2458,9/3/2013 13:46,Mechanics Plaza (Market at Battery),75,9/3/2013 14:27,Embarcadero at Sansome,60,604,Customer,1207
9784,18009,9/3/2013 13:46,Paseo de San Antonio,7,9/3/2013 18:46,Paseo de San Antonio,7,24,Subscriber,95062
9785,536,9/3/2013 13:46,Civic Center BART (7th at Market),72,9/3/2013 13:55,Yerba Buena Center of the Arts (3rd @ Howard),68,591,Customer,94110
9786,580,9/3/2013 13:47,Embarcadero at Sansome,60,9/3/2013 13:57,Harry Bridges Plaza (Ferry Building),50,625,Subscriber,94605
9787,2556,9/3/2013 13:47,Post at Kearney,47,9/3/2013 14:30,Embarcadero at Sansome,60,505,Customer,
9788,2525,9/3/2013 13:48,Post at Kearney,47,9/3/2013 14:30,Embarcadero at Sansome,60,469,Customer,
9797,869,9/3/2013 13:52,Commercial at Montgomery,45,9/3/2013 14:06,Townsend at 7th,65,314,Subscriber,94707
9798,1808,9/3/2013 13:53,Clay at Battery,41,9/3/2013 14:23,2nd at Townsend,61,493,Customer,2453
9799,535,9/3/2013 13:54,2nd at Folsom,62,9/3/2013 14:03,Commercial at Montgomery,45,424,Customer,
9800,429,9/3/2013 13:57,Golden Gate at Polk,59,9/3/2013 14:04,South Van Ness at Market,66,376,Subscriber,94115
9801,3099,9/3/2013 13:57,Clay at Battery,41,9/3/2013 14:49,Embarcadero at Sansome,60,318,Customer,98102
9802,493,9/3/2013 13:58,2nd at Folsom,62,9/3/2013 14:06,Beale at Market,56,460,Subscriber,94115
9803,3695,9/3/2013 13:58,Market at 10th,67,9/3/2013 14:59,Market at 10th,67,311,Customer,54911
9804,521,9/3/2013 14:02,Golden Gate at Polk,59,9/3/2013 14:11,San Francisco City Hall,58,634,Customer,27617
9806,3604,9/3/2013 14:05,Market at Sansome,77,9/3/2013 15:05,Market at Sansome,77,315,Customer,94104
9807,525,9/3/2013 14:06,Embarcadero at Sansome,60,9/3/2013 14:14,Embarcadero at Folsom,51,432,Customer,10011
9808,1184,9/3/2013 14:09,Golden Gate at Polk,59,9/3/2013 14:28,2nd at South Park,64,427,Customer,94115
9809,1151,9/3/2013 14:10,Park at Olive,38,9/3/2013 14:29,Palo Alto Caltrain Station,34,51,Customer,20001
9810,323,9/3/2013 14:11,Adobe on Almaden,5,9/3/2013 14:16,MLK Library,11,646,Subscriber,94041
9811,438,9/3/2013 14:11,Commercial at Montgomery,45,9/3/2013 14:18,2nd at Folsom,62,338,Customer,
9812,404,9/3/2013 14:12,2nd at South Park,64,9/3/2013 14:19,Embarcadero at Folsom,51,348,Subscriber,95126
9813,381,9/3/2013 14:13,Davis at Jackson,42,9/3/2013 14:19,Embarcadero at Sansome,60,340,Subscriber,94605
9814,1483,9/3/2013 14:13,Embarcadero at Sansome,60,9/3/2013 14:37,2nd at Townsend,61,548,Customer,28034
9815,1452,9/3/2013 14:13,Embarcadero at Sansome,60,9/3/2013 14:37,2nd at Townsend,61,488,Customer,28034
9816,130,9/3/2013 14:14,2nd at Folsom,62,9/3/2013 14:16,Howard at 2nd,63,443,Customer,94105
9817,667,9/3/2013 14:16,Market at 4th,76,9/3/2013 14:27,San Francisco City Hall,58,362,Customer,94609
9818,535,9/3/2013 14:16,San Francisco City Hall,58,9/3/2013 14:25,Market at 4th,76,571,Subscriber,94117
9820,552,9/3/2013 14:19,Clay at Battery,41,9/3/2013 14:28,2nd at Folsom,62,473,Subscriber,94105
9821,306,9/3/2013 14:22,Powell Street BART,39,9/3/2013 14:27,San Francisco City Hall,58,494,Subscriber,94109
9822,7237,9/3/2013 14:22,Market at 10th,67,9/3/2013 16:23,San Francisco Caltrain 2 (330 Townsend),69,439,Customer,94107
9823,1154,9/3/2013 14:25,San Salvador at 1st,8,9/3/2013 14:44,San Jose Diridon Caltrain Station,2,64,Subscriber,95126
9824,1003,9/3/2013 14:26,Washington at Kearney,46,9/3/2013 14:43,2nd at South Park,64,606,Subscriber,95032
9825,190,9/3/2013 14:27,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 14:30,Spear at Folsom,49,500,Customer,94105
9827,913,9/3/2013 14:31,Grant Avenue at Columbus Avenue,73,9/3/2013 14:46,Embarcadero at Bryant,54,479,Customer,94105
9829,789,9/3/2013 14:31,South Van Ness at Market,66,9/3/2013 14:44,Golden Gate at Polk,59,342,Subscriber,94102
9830,918,9/3/2013 14:33,Embarcadero at Sansome,60,9/3/2013 14:48,Beale at Market,56,340,Customer,
9831,477,9/3/2013 14:37,Steuart at Market,74,9/3/2013 14:44,Commercial at Montgomery,45,273,Customer,10012
9832,2393,9/3/2013 14:44,Harry Bridges Plaza (Ferry Building),50,9/3/2013 15:23,Embarcadero at Sansome,60,635,Customer,
9833,250,9/3/2013 14:44,Commercial at Montgomery,45,9/3/2013 14:48,Washington at Kearney,46,412,Subscriber,94920
9834,1207,9/3/2013 14:44,California Ave Caltrain Station,36,9/3/2013 15:04,University and Emerson,35,152,Customer,94305
9835,1153,9/3/2013 14:45,San Francisco City Hall,58,9/3/2013 15:04,Powell at Post (Union Square),71,509,Customer,27617
9836,205,9/3/2013 14:46,San Francisco Caltrain 2 (330 Townsend),69,9/3/2013 14:50,Townsend at 7th,65,544,Subscriber,94117
9837,333,9/3/2013 14:47,San Francisco City Hall,58,9/3/2013 14:53,Powell Street BART,39,494,Subscriber,94102
9838,2743,9/3/2013 14:49,Embarcadero at Bryant,54,9/3/2013 15:35,Embarcadero at Sansome,60,442,Customer,95687
9839,529,9/3/2013 14:49,Yerba Buena Center of the Arts (3rd @ Howard),68,9/3/2013 14:58,Steuart at Market,74,593,Subscriber,94112
9841,439,9/3/2013 14:53,MLK Library,11,9/3/2013 15:00,Japantown,9,653,Subscriber,95112
9852,423,9/3/2013 14:59,San Francisco City Hall,58,9/3/2013 15:06,Market at 4th,76,362,Subscriber,94109
9853,537,9/3/2013 15:02,Market at 10th,67,9/3/2013 15:11,Market at 4th,76,311,Customer,54911
9854,511,9/3/2013 15:03,South Van Ness at Market,66,9/3/2013 15:12,Market at 4th,76,619,Subscriber,10009
9855,502,9/3/2013 15:03,South Van Ness at Market,66,9/3/2013 15:12,Market at 4th,76,289,Subscriber,94549
9856,1334,9/3/2013 15:07,Post at Kearney,47,9/3/2013 15:29,South Van Ness at Market,66,375,Customer,81541
9858,69619,9/3/2013 15:09,Howard at 2nd,63,9/4/2013 10:29,Howard at 2nd,63,443,Customer,94105
9859,500,9/3/2013 15:10,Post at Kearney,47,9/3/2013 15:19,2nd at Townsend,61,291,Subscriber,94107
9860,684,9/3/2013 15:12,2nd at South Park,64,9/3/2013 15:23,Spear at Folsom,49,290,Customer,94105
9861,384,9/3/2013 15:18,Powell Street BART,39,9/3/2013 15:24,San Francisco Caltrain 2 (330 Townsend),69,312,Subscriber,94102
9862,1275,9/3/2013 15:19,San Francisco Caltrain 2 (330 Townsend),69,9/3/2013 15:40,San Francisco Caltrain (Townsend at 4th),70,279,Subscriber,94107
9867,183,9/3/2013 15:21,South Van Ness at Market,66,9/3/2013 15:24,Market at 10th,67,376,Subscriber,94612
9873,736,9/3/2013 15:25,Market at 10th,67,9/3/2013 15:37,Beale at Market,56,486,Subscriber,94612
9874,318,9/3/2013 15:26,Embarcadero at Folsom,51,9/3/2013 15:31,Howard at 2nd,63,587,Subscriber,94105
9875,334,9/3/2013 15:26,Embarcadero at Folsom,51,9/3/2013 15:32,Howard at 2nd,63,432,Subscriber,94105
9876,929,9/3/2013 15:27,Steuart at Market,74,9/3/2013 15:43,Market at 4th,76,593,Customer,
9877,717,9/3/2013 15:29,Market at 10th,67,9/3/2013 15:41,Market at 4th,76,376,Customer,94109
9878,687,9/3/2013 15:29,Market at 10th,67,9/3/2013 15:41,Market at 4th,76,358,Customer,94109
9879,791,9/3/2013 15:30,Spear at Folsom,49,9/3/2013 15:43,Washington at Kearney,46,623,Customer,94116
9880,13229,9/3/2013 15:32,Market at 4th,76,9/3/2013 19:12,Powell at Post (Union Square),71,571,Customer,
9881,6011,9/3/2013 15:34,Embarcadero at Vallejo,48,9/3/2013 17:14,Davis at Jackson,42,404,Customer,94087
9882,965,9/3/2013 15:34,Embarcadero at Sansome,60,9/3/2013 15:50,Powell Street BART,39,318,Customer,
9883,961,9/3/2013 15:34,Embarcadero at Sansome,60,9/3/2013 15:50,Powell Street BART,39,528,Customer,
9884,5960,9/3/2013 15:34,Embarcadero at Vallejo,48,9/3/2013 17:14,Davis at Jackson,42,361,Customer,94087
9885,12986,9/3/2013 15:36,Market at 4th,76,9/3/2013 19:12,Powell at Post (Union Square),71,619,Customer,
9886,216,9/3/2013 15:37,Davis at Jackson,42,9/3/2013 15:41,Davis at Jackson,42,281,Subscriber,94111
9887,10970,9/3/2013 15:38,Embarcadero at Sansome,60,9/3/2013 18:41,Embarcadero at Sansome,60,442,Customer,95687
9888,1804,9/3/2013 15:38,Palo Alto Caltrain Station,34,9/3/2013 16:08,Park at Olive,38,217,Customer,20001
9889,1137,9/3/2013 15:39,Townsend at 7th,65,9/3/2013 15:58,San Francisco Caltrain (Townsend at 4th),70,557,Customer,94107
9890,706,9/3/2013 15:40,University and Emerson,35,9/3/2013 15:52,University and Emerson,35,152,Customer,49720
9891,986,9/3/2013 15:42,Townsend at 7th,65,9/3/2013 15:58,San Francisco Caltrain (Townsend at 4th),70,515,Customer,94107
9892,420,9/3/2013 15:43,Embarcadero at Folsom,51,9/3/2013 15:50,2nd at South Park,64,348,Subscriber,95126
9893,187,9/3/2013 15:45,Townsend at 7th,65,9/3/2013 15:48,San Francisco Caltrain 2 (330 Townsend),69,544,Subscriber,94117
9894,487,9/3/2013 15:45,SJSU - San Salvador at 9th,16,9/3/2013 15:53,MLK Library,11,67,Customer,95112
9900,306,9/3/2013 15:49,Park at Olive,38,9/3/2013 15:54,California Ave Caltrain Station,36,111,Subscriber,94039
9904,1168,9/3/2013 15:54,Harry Bridges Plaza (Ferry Building),50,9/3/2013 16:13,Embarcadero at Sansome,60,603,Customer,16816
9905,1096,9/3/2013 15:54,Harry Bridges Plaza (Ferry Building),50,9/3/2013 16:13,Embarcadero at Sansome,60,541,Customer,16816
9906,364,9/3/2013 15:54,5th at Howard,57,9/3/2013 16:00,San Francisco Caltrain (Townsend at 4th),70,390,Customer,95032
9907,884,9/3/2013 15:55,2nd at South Park,64,9/3/2013 16:10,Market at Sansome,77,348,Customer,94117
9909,994,9/3/2013 16:00,Townsend at 7th,65,9/3/2013 16:17,Steuart at Market,74,465,Subscriber,94501
9917,6906,9/3/2013 16:03,Powell at Post (Union Square),71,9/3/2013 17:58,Post at Kearney,47,518,Customer,6284
9924,1560,9/3/2013 16:07,Market at Sansome,77,9/3/2013 16:33,Embarcadero at Sansome,60,540,Customer,94109
9925,6446,9/3/2013 16:07,Embarcadero at Folsom,51,9/3/2013 17:54,Powell Street BART,39,382,Customer,
9926,6473,9/3/2013 16:07,Embarcadero at Folsom,51,9/3/2013 17:55,Powell Street BART,39,545,Customer,
9927,392,9/3/2013 16:07,Spear at Folsom,49,9/3/2013 16:14,Clay at Battery,41,500,Customer,19104
9928,1529,9/3/2013 16:07,Market at Sansome,77,9/3/2013 16:33,Embarcadero at Sansome,60,627,Customer,94109
9929,398,9/3/2013 16:09,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 16:15,Harry Bridges Plaza (Ferry Building),50,484,Subscriber,94965
9931,318,9/3/2013 16:10,California Ave Caltrain Station,36,9/3/2013 16:15,Park at Olive,38,111,Subscriber,94039
9932,701,9/3/2013 16:12,Washington at Kearney,46,9/3/2013 16:24,Spear at Folsom,49,623,Customer,94116
9934,900,9/3/2013 16:16,2nd at South Park,64,9/3/2013 16:31,Powell Street BART,39,282,Subscriber,94704
9936,851,9/3/2013 16:20,Mechanics Plaza (Market at Battery),75,9/3/2013 16:34,Townsend at 7th,65,529,Subscriber,94107
9937,2232,9/3/2013 16:21,Embarcadero at Sansome,60,9/3/2013 16:59,Powell at Post (Union Square),71,359,Customer,16816
9938,2012,9/3/2013 16:22,Embarcadero at Sansome,60,9/3/2013 16:55,Powell at Post (Union Square),71,603,Customer,16816
9939,13182,9/3/2013 16:22,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 20:02,Townsend at 7th,65,515,Customer,94107
9940,13206,9/3/2013 16:23,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 20:03,Townsend at 7th,65,520,Customer,94107
9945,3780,9/3/2013 16:26,Embarcadero at Bryant,54,9/3/2013 17:29,Embarcadero at Bryant,54,537,Customer,94110
9946,531,9/3/2013 16:26,Clay at Battery,41,9/3/2013 16:35,Civic Center BART (7th at Market),72,422,Customer,94111
9947,898,9/3/2013 16:27,Golden Gate at Polk,59,9/3/2013 16:42,Steuart at Market,74,342,Subscriber,94102
9959,1800,9/3/2013 16:29,Washington at Kearney,46,9/3/2013 16:59,Embarcadero at Vallejo,48,480,Customer,
9969,1680,9/3/2013 16:32,Market at 10th,67,9/3/2013 17:00,Steuart at Market,74,550,Customer,
9975,646,9/3/2013 16:34,South Van Ness at Market,66,9/3/2013 16:45,Townsend at 7th,65,574,Subscriber,94612
9977,775,9/3/2013 16:36,South Van Ness at Market,66,9/3/2013 16:49,Beale at Market,56,354,Subscriber,94597
9978,2525,9/3/2013 16:39,2nd at Folsom,62,9/3/2013 17:21,San Francisco Caltrain 2 (330 Townsend),69,397,Subscriber,94117
9980,929,9/3/2013 16:42,Clay at Battery,41,9/3/2013 16:57,San Francisco Caltrain (Townsend at 4th),70,500,Customer,19104
9981,537,9/3/2013 16:43,Market at 4th,76,9/3/2013 16:51,Market at 10th,67,542,Subscriber,10009
9982,549,9/3/2013 16:43,Market at 4th,76,9/3/2013 16:52,Market at 10th,67,466,Subscriber,94549
9983,1189,9/3/2013 16:43,Embarcadero at Sansome,60,9/3/2013 17:02,Market at 4th,76,556,Customer,
9987,529,9/3/2013 16:46,Spear at Folsom,49,9/3/2013 16:55,Market at Sansome,77,580,Customer,94105
9988,810,9/3/2013 16:49,Commercial at Montgomery,45,9/3/2013 17:02,Beale at Market,56,333,Subscriber,94134
9989,1270,9/3/2013 16:50,Mechanics Plaza (Market at Battery),75,9/3/2013 17:11,Townsend at 7th,65,632,Subscriber,94131
9990,496,9/3/2013 16:52,Market at Sansome,77,9/3/2013 17:01,Embarcadero at Bryant,54,315,Subscriber,94070
9992,379,9/3/2013 16:54,2nd at Townsend,61,9/3/2013 17:00,Market at Sansome,77,367,Subscriber,94606
9993,606,9/3/2013 16:54,Market at Sansome,77,9/3/2013 17:04,2nd at South Park,64,602,Subscriber,94107
9994,678,9/3/2013 16:56,Market at 10th,67,9/3/2013 17:07,Temporary Transbay Terminal (Howard at Beale),55,542,Subscriber,94602
9995,284,9/3/2013 16:56,Embarcadero at Vallejo,48,9/3/2013 17:01,Beale at Market,56,271,Subscriber,94114
9996,892,9/3/2013 16:59,Civic Center BART (7th at Market),72,9/3/2013 17:14,Clay at Battery,41,508,Customer,94111
9997,790,9/3/2013 16:59,Embarcadero at Bryant,54,9/3/2013 17:12,Market at Sansome,77,406,Subscriber,94404
9998,907,9/3/2013 17:00,Embarcadero at Vallejo,48,9/3/2013 17:15,Market at 4th,76,612,Customer,92627
9999,1514,9/3/2013 17:00,Embarcadero at Sansome,60,9/3/2013 17:25,2nd at Townsend,61,541,Customer,94109
10000,1504,9/3/2013 17:00,Embarcadero at Sansome,60,9/3/2013 17:25,2nd at Townsend,61,540,Customer,94109
10001,1522,9/3/2013 17:01,Japantown,9,9/3/2013 17:26,MLK Library,11,101,Subscriber,95112
10002,435,9/3/2013 17:01,Embarcadero at Vallejo,48,9/3/2013 17:08,Washington at Kearney,46,480,Customer,
10003,1287,9/3/2013 17:03,Market at 10th,67,9/3/2013 17:25,Embarcadero at Sansome,60,466,Customer,80401
10004,1266,9/3/2013 17:04,Market at 10th,67,9/3/2013 17:25,Embarcadero at Sansome,60,581,Customer,80401
10005,9378,9/3/2013 17:04,California Ave Caltrain Station,36,9/3/2013 19:40,California Ave Caltrain Station,36,16,Customer,94306
10006,733,9/3/2013 17:07,Rengstorff Avenue / California Street,33,9/3/2013 17:19,Mountain View City Hall,27,137,Customer,95051
10007,465,9/3/2013 17:07,Washington at Kearney,46,9/3/2013 17:14,Harry Bridges Plaza (Ferry Building),50,412,Subscriber,94920
10012,1041,9/3/2013 17:09,Howard at 2nd,63,9/3/2013 17:27,South Van Ness at Market,66,635,Customer,94105
10013,695,9/3/2013 17:09,Golden Gate at Polk,59,9/3/2013 17:21,Powell Street BART,39,364,Subscriber,94109
10015,691,9/3/2013 17:10,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 17:22,San Francisco Caltrain (Townsend at 4th),70,477,Customer,94002
10019,445,9/3/2013 17:12,Embarcadero at Bryant,54,9/3/2013 17:20,San Francisco Caltrain (Townsend at 4th),70,315,Subscriber,94040
10020,676,9/3/2013 17:13,Spear at Folsom,49,9/3/2013 17:24,San Francisco Caltrain 2 (330 Townsend),69,623,Subscriber,94010
10021,2014,9/3/2013 17:13,Steuart at Market,74,9/3/2013 17:47,Steuart at Market,74,550,Customer,94127
10022,909,9/3/2013 17:14,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 17:30,Steuart at Market,74,390,Subscriber,94703
10023,330,9/3/2013 17:14,2nd at South Park,64,9/3/2013 17:20,San Francisco Caltrain (Townsend at 4th),70,602,Subscriber,94107
10024,570,9/3/2013 17:15,Davis at Jackson,42,9/3/2013 17:24,2nd at Townsend,61,337,Subscriber,94111
10025,621,9/3/2013 17:15,Powell Street BART,39,9/3/2013 17:26,San Francisco City Hall,58,482,Subscriber,94043
10026,493,9/3/2013 17:15,MLK Library,11,9/3/2013 17:24,SJSU - San Salvador at 9th,16,28,Customer,95112
10027,251,9/3/2013 17:15,Powell Street BART,39,9/3/2013 17:20,Civic Center BART (7th at Market),72,631,Subscriber,94566
10028,9040,9/3/2013 17:17,Mechanics Plaza (Market at Battery),75,9/3/2013 19:47,Harry Bridges Plaza (Ferry Building),50,414,Customer,94952
10029,554,9/3/2013 17:19,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 17:28,Powell Street BART,39,613,Customer,19104
10030,538,9/3/2013 17:19,2nd at Folsom,62,9/3/2013 17:28,Powell Street BART,39,380,Customer,94612
10032,662,9/3/2013 17:20,Yerba Buena Center of the Arts (3rd @ Howard),68,9/3/2013 17:31,Market at 10th,67,586,Subscriber,94117
10033,5491,9/3/2013 17:23,Harry Bridges Plaza (Ferry Building),50,9/3/2013 18:55,Harry Bridges Plaza (Ferry Building),50,498,Customer,7040
10034,2378,9/3/2013 17:23,Harry Bridges Plaza (Ferry Building),50,9/3/2013 18:03,Harry Bridges Plaza (Ferry Building),50,412,Customer,7040
10035,662,9/3/2013 17:24,Embarcadero at Bryant,54,9/3/2013 17:35,Market at Sansome,77,479,Subscriber,94087
10037,9431,9/3/2013 17:26,Embarcadero at Sansome,60,9/3/2013 20:03,Embarcadero at Vallejo,48,627,Customer,
10038,9422,9/3/2013 17:26,Embarcadero at Sansome,60,9/3/2013 20:03,Embarcadero at Vallejo,48,466,Customer,
10039,488,9/3/2013 17:26,2nd at South Park,64,9/3/2013 17:34,Steuart at Market,74,490,Customer,94990
10040,1717,9/3/2013 17:27,2nd at Townsend,61,9/3/2013 17:55,Powell at Post (Union Square),71,488,Customer,94109
10041,907,9/3/2013 17:27,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 17:43,South Van Ness at Market,66,472,Subscriber,94127
10042,637,9/3/2013 17:28,Civic Center BART (7th at Market),72,9/3/2013 17:39,Temporary Transbay Terminal (Howard at Beale),55,592,Subscriber,94611
10043,420,9/3/2013 17:29,Townsend at 7th,65,9/3/2013 17:36,San Francisco Caltrain (Townsend at 4th),70,574,Customer,95128
10044,979,9/3/2013 17:29,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 17:46,Market at 10th,67,280,Customer,49720
10046,894,9/3/2013 17:30,Embarcadero at Sansome,60,9/3/2013 17:45,Spear at Folsom,49,324,Customer,20001
10047,1471,9/3/2013 17:31,2nd at Townsend,61,9/3/2013 17:55,Powell at Post (Union Square),71,347,Customer,94109
10048,805,9/3/2013 17:32,Market at Sansome,77,9/3/2013 17:45,San Francisco Caltrain (Townsend at 4th),70,317,Subscriber,94010
10049,342,9/3/2013 17:31,2nd at Folsom,62,9/3/2013 17:37,Spear at Folsom,49,386,Subscriber,94123
10050,745,9/3/2013 17:32,Civic Center BART (7th at Market),72,9/3/2013 17:44,2nd at South Park,64,524,Customer,94103
10051,1499,9/3/2013 17:32,Townsend at 7th,65,9/3/2013 17:57,Harry Bridges Plaza (Ferry Building),50,381,Customer,94901
10052,733,9/3/2013 17:32,South Van Ness at Market,66,9/3/2013 17:45,Market at Sansome,77,635,Subscriber,94945
10053,94,9/3/2013 17:33,MLK Library,11,9/3/2013 17:34,MLK Library,11,86,Subscriber,95112
10054,681,9/3/2013 17:33,2nd at South Park,64,9/3/2013 17:44,Powell Street BART,39,606,Subscriber,94080
10055,948,9/3/2013 17:34,Grant Avenue at Columbus Avenue,73,9/3/2013 17:49,Market at Sansome,77,626,Customer,
10056,1132,9/3/2013 17:34,Grant Avenue at Columbus Avenue,73,9/3/2013 17:53,Market at Sansome,77,288,Customer,
10057,768,9/3/2013 17:34,Howard at 2nd,63,9/3/2013 17:47,Harry Bridges Plaza (Ferry Building),50,594,Subscriber,94960
10058,314,9/3/2013 17:35,Redwood City Caltrain Station,22,9/3/2013 17:41,Redwood City Public Library,24,211,Subscriber,94061
10059,749,9/3/2013 17:36,Powell Street BART,39,9/3/2013 17:49,Grant Avenue at Columbus Avenue,73,282,Subscriber,94133
10060,163,9/3/2013 17:37,Market at 10th,67,9/3/2013 17:40,Civic Center BART (7th at Market),72,561,Subscriber,94609
10061,675,9/3/2013 17:38,Grant Avenue at Columbus Avenue,73,9/3/2013 17:49,2nd at Folsom,62,485,Customer,94133
10062,1218,9/3/2013 17:38,Commercial at Montgomery,45,9/3/2013 17:58,South Van Ness at Market,66,578,Subscriber,94102
10063,924,9/3/2013 17:40,Powell at Post (Union Square),71,9/3/2013 17:55,Powell at Post (Union Square),71,603,Customer,94108
10064,669,9/3/2013 17:40,Embarcadero at Folsom,51,9/3/2013 17:51,San Francisco Caltrain (Townsend at 4th),70,416,Subscriber,94602
10065,682,9/3/2013 17:41,Steuart at Market,74,9/3/2013 17:53,2nd at Townsend,61,465,Subscriber,94133
10066,217,9/3/2013 17:42,MLK Library,11,9/3/2013 17:45,SJSU 4th at San Carlos,12,101,Subscriber,95112
10067,248,9/3/2013 17:42,Redwood City Public Library,24,9/3/2013 17:46,Redwood City Caltrain Station,22,212,Subscriber,94061
10068,306,9/3/2013 17:43,Spear at Folsom,49,9/3/2013 17:48,Temporary Transbay Terminal (Howard at Beale),55,278,Subscriber,94131
10069,785,9/3/2013 17:45,San Francisco Caltrain (Townsend at 4th),70,9/3/2013 17:58,Embarcadero at Sansome,60,373,Subscriber,94111
10072,1182,9/3/2013 17:49,South Van Ness at Market,66,9/3/2013 18:09,San Francisco Caltrain 2 (330 Townsend),69,616,Customer,94609
10074,134,9/3/2013 17:50,SJSU - San Salvador at 9th,16,9/3/2013 17:52,SJSU - San Salvador at 9th,16,45,Subscriber,95126
10075,656,9/3/2013 17:51,Market at 10th,67,9/3/2013 18:01,Townsend at 7th,65,341,Customer,94103
10076,725,9/3/2013 17:52,San Francisco City Hall,58,9/3/2013 18:04,San Francisco Caltrain (Townsend at 4th),70,400,Customer,94102
10077,400,9/3/2013 17:53,Townsend at 7th,65,9/3/2013 18:00,Civic Center BART (7th at Market),72,417,Customer,94102
10078,1622,9/3/2013 17:56,Clay at Battery,41,9/3/2013 18:23,Embarcadero at Sansome,60,553,Customer,94019
10079,1561,9/3/2013 17:57,Clay at Battery,41,9/3/2013 18:23,Embarcadero at Sansome,60,517,Customer,94402
10080,485,9/3/2013 17:58,Steuart at Market,74,9/3/2013 18:07,2nd at Townsend,61,582,Customer,10012
10082,674,9/3/2013 18:00,Market at Sansome,77,9/3/2013 18:11,San Francisco Caltrain 2 (330 Townsend),69,406,Subscriber,94404
10083,280,9/3/2013 18:01,Paseo de San Antonio,7,9/3/2013 18:06,St James Park,13,639,Subscriber,95112
10084,875,9/3/2013 18:01,Rengstorff Avenue / California Street,33,9/3/2013 18:16,Mountain View Caltrain Station,28,18,Customer,95134
10085,564,9/3/2013 18:02,Harry Bridges Plaza (Ferry Building),50,9/3/2013 18:11,2nd at Townsend,61,594,Customer,
10086,736,9/3/2013 18:02,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 18:14,San Francisco Caltrain 2 (330 Townsend),69,542,Subscriber,94010
10087,437,9/3/2013 18:03,5th at Howard,57,9/3/2013 18:10,San Francisco Caltrain 2 (330 Townsend),69,547,Customer,94107
10088,694,9/3/2013 18:03,Market at Sansome,77,9/3/2013 18:14,Embarcadero at Bryant,54,580,Subscriber,94087
10090,662,9/3/2013 18:04,Embarcadero at Sansome,60,9/3/2013 18:16,Temporary Transbay Terminal (Howard at Beale),55,322,Subscriber,94605
10091,399,9/3/2013 18:05,2nd at Folsom,62,9/3/2013 18:11,Market at Sansome,77,344,Subscriber,94939
10092,788,9/3/2013 18:05,Market at Sansome,77,9/3/2013 18:18,2nd at Townsend,61,421,Customer,94618
10093,67,9/3/2013 18:06,South Van Ness at Market,66,9/3/2013 18:07,South Van Ness at Market,66,610,Subscriber,94117
10094,1164,9/3/2013 18:07,Steuart at Market,74,9/3/2013 18:26,San Francisco Caltrain 2 (330 Townsend),69,490,Customer,94401
10095,1248,9/3/2013 18:08,2nd at South Park,64,9/3/2013 18:28,South Van Ness at Market,66,428,Subscriber,94107
10096,1206,9/3/2013 18:08,2nd at South Park,64,9/3/2013 18:28,South Van Ness at Market,66,427,Customer,94588
10097,578,9/3/2013 18:08,5th at Howard,57,9/3/2013 18:18,South Van Ness at Market,66,285,Subscriber,94133
10099,489,9/3/2013 18:09,Howard at 2nd,63,9/3/2013 18:17,Powell Street BART,39,409,Subscriber,94102
10100,481,9/3/2013 18:11,Temporary Transbay Terminal (Howard at Beale),55,9/3/2013 18:19,Beale at Market,56,278,Subscriber,94131
10101,652,9/3/2013 18:11,San Francisco Caltrain 2 (330 Townsend),69,9/3/2013 18:22,Harry Bridges Plaza (Ferry Building),50,544,Subscriber,94117
10102,868,9/3/2013 18:12,2nd at South Park,64,9/3/2013 18:26,Market at 10th,67,467,Subscriber,94117
10103,604,9/3/2013 18:12,Market at 10th,67,9/3/2013 18:22,Market at 4th,76,280,Subscriber,94549
10104,782,9/3/2013 18:14,Clay at Battery,41,9/3/2013 18:27,Powell at Post (Union Square),71,405,Customer,94111
10105,757,9/3/2013 18:14,Powell at Post (Union Square),71,9/3/2013 18:27,Grant Avenue at Columbus Avenue,73,603,Subscriber,94117
10106,401,9/3/2013 18:16,Market at 4th,76,9/3/2013 18:22,Washington at Kearney,46,362,Subscriber,94597
10107,642,9/3/2013 18:17,Davis at Jackson,42,9/3/2013 18:28,2nd at South Park,64,281,Subscriber,94602
